name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway,is_link,VDF_fftt1,VDF_cap1
,1092,478383251,798,799,1,12.77,1,24,800,service,8,"LINESTRING (-111.9264899 33.4179326, -111.9265510 33.4179215, -111.9266258 33.4179208)",walk;bike,0,0,,
,1093,478385808,800,801,1,41.42,1,5,800,cycleway,9,"LINESTRING (-111.9357540 33.4196776, -111.9357589 33.4200512)",bike,0,0,,
,1094,478385808,801,802,1,27.25,1,5,800,cycleway,9,"LINESTRING (-111.9357589 33.4200512, -111.9357627 33.4202970)",bike,0,0,,
Paseo del Saber,1095,478386150,803,804,1,44.92,1,5,800,cycleway,9,"LINESTRING (-111.9291429 33.4159411, -111.9291429 33.4155359)",bike,1,0,,
Paseo del Saber,1096,478386150,804,803,1,44.92,1,5,800,cycleway,9,"LINESTRING (-111.9291429 33.4155359, -111.9291429 33.4159411)",bike,1,0,,
Paseo del Saber,1097,478386150,804,805,1,18.61,1,5,800,cycleway,9,"LINESTRING (-111.9291429 33.4155359, -111.9291421 33.4153680)",bike,1,0,,
Paseo del Saber,1098,478386150,805,804,1,18.61,1,5,800,cycleway,9,"LINESTRING (-111.9291421 33.4153680, -111.9291429 33.4155359)",bike,1,0,,
Paseo del Saber,1099,478386150,805,806,1,52.52,1,5,800,cycleway,9,"LINESTRING (-111.9291421 33.4153680, -111.9291485 33.4148943)",bike,1,0,,
Paseo del Saber,1100,478386150,806,805,1,52.52,1,5,800,cycleway,9,"LINESTRING (-111.9291485 33.4148943, -111.9291421 33.4153680)",bike,1,0,,
Paseo del Saber,1101,478386150,806,807,1,3.28,1,5,800,cycleway,9,"LINESTRING (-111.9291485 33.4148943, -111.9291477 33.4148647)",bike,1,0,,
Paseo del Saber,1102,478386150,807,806,1,3.28,1,5,800,cycleway,9,"LINESTRING (-111.9291477 33.4148647, -111.9291485 33.4148943)",bike,1,0,,
East Lemon Street,1103,478386471,808,809,1,199.52,1,8,800,service,8,"LINESTRING (-111.9313962 33.4174076, -111.9302286 33.4174267, -111.9302027 33.4174235, -111.9301811 33.4174104, -111.9301633 33.4173873, -111.9301538 33.4173535, -111.9301410 33.4167334, -111.9301267 33.4166972, -111.9301124 33.4166739, -111.9300852 33.4166556)",walk;bike,1,0,,
East Lemon Street,1104,478386471,809,808,1,199.52,1,8,800,service,8,"LINESTRING (-111.9300852 33.4166556, -111.9301124 33.4166739, -111.9301267 33.4166972, -111.9301410 33.4167334, -111.9301538 33.4173535, -111.9301633 33.4173873, -111.9301811 33.4174104, -111.9302027 33.4174235, -111.9302286 33.4174267, -111.9313962 33.4174076)",walk;bike,1,0,,
East Lemon Street,1105,478386471,809,810,1,50.58,1,8,800,service,8,"LINESTRING (-111.9300852 33.4166556, -111.9300319 33.4166347, -111.9299767 33.4166314, -111.9296399 33.4166304, -111.9295471 33.4166356)",walk;bike,1,0,,
East Lemon Street,1106,478386471,810,809,1,50.58,1,8,800,service,8,"LINESTRING (-111.9295471 33.4166356, -111.9296399 33.4166304, -111.9299767 33.4166314, -111.9300319 33.4166347, -111.9300852 33.4166556)",walk;bike,1,0,,
East Lemon Street,1107,478386471,810,56,1,12.57,1,8,800,service,8,"LINESTRING (-111.9295471 33.4166356, -111.9294120 33.4166399)",walk;bike,1,0,,
East Lemon Street,1108,478386471,56,810,1,12.57,1,8,800,service,8,"LINESTRING (-111.9294120 33.4166399, -111.9295471 33.4166356)",walk;bike,1,0,,
,1109,478386473,808,811,1,89.26,1,24,800,service,8,"LINESTRING (-111.9313962 33.4174076, -111.9314006 33.4182127)",walk;bike,1,0,,
,1110,478386473,811,808,1,89.26,1,24,800,service,8,"LINESTRING (-111.9314006 33.4182127, -111.9313962 33.4174076)",walk;bike,1,0,,
East Apache Boulevard,1111,512811687,204,812,1,15.74,2,56,1800,primary,3,"LINESTRING (-111.9306650 33.4146657, -111.9304957 33.4146672)",walk;bike,0,0,,
East Apache Boulevard,1112,512811687,812,813,1,62.02,2,56,1800,primary,3,"LINESTRING (-111.9304957 33.4146672, -111.9303710 33.4146669, -111.9298286 33.4146655)",walk;bike,0,0,,
East Apache Boulevard,1113,512811687,813,814,1,59.09,2,56,1800,primary,3,"LINESTRING (-111.9298286 33.4146655, -111.9291931 33.4146673)",walk;bike,0,0,,
East Apache Boulevard,1114,512811687,814,622,1,4.47,2,56,1800,primary,3,"LINESTRING (-111.9291931 33.4146673, -111.9291450 33.4146674)",walk;bike,0,0,,
Paseo del Saber,1115,512811691,815,816,1,4.0,1,5,800,cycleway,9,"LINESTRING (-111.9291440 33.4146313, -111.9291430 33.4145952)",bike,1,0,,
Paseo del Saber,1116,512811691,816,815,1,4.0,1,5,800,cycleway,9,"LINESTRING (-111.9291430 33.4145952, -111.9291440 33.4146313)",bike,1,0,,
Paseo del Saber,1117,512811691,816,817,1,21.64,1,5,800,cycleway,9,"LINESTRING (-111.9291430 33.4145952, -111.9291418 33.4144000)",bike,1,0,,
Paseo del Saber,1118,512811691,817,816,1,21.64,1,5,800,cycleway,9,"LINESTRING (-111.9291418 33.4144000, -111.9291430 33.4145952)",bike,1,0,,
,1119,512811692,807,818,1,7.04,1,5,800,cycleway,9,"LINESTRING (-111.9291477 33.4148647, -111.9291470 33.4148012)",bike,0,0,,
,1120,512811692,818,622,1,14.84,1,5,800,cycleway,9,"LINESTRING (-111.9291470 33.4148012, -111.9291467 33.4147784, -111.9291457 33.4147123, -111.9291450 33.4146674)",bike,0,0,,
,1121,512811692,622,815,1,4.0,1,5,800,cycleway,9,"LINESTRING (-111.9291450 33.4146674, -111.9291440 33.4146313)",bike,0,0,,
East Apache Boulevard,1122,512811693,818,602,1,80.7,2,56,1800,primary,3,"LINESTRING (-111.9291470 33.4148012, -111.9300149 33.4147941)",walk;bike,0,0,,
East 7th Street,1123,521443955,819,820,1,11.76,1,40,1000,residential,6,"LINESTRING (-111.9403000 33.4232024, -111.9401735 33.4231999)",walk;bike,1,0,,
East 7th Street,1124,521443955,820,819,1,11.76,1,40,1000,residential,6,"LINESTRING (-111.9401735 33.4231999, -111.9403000 33.4232024)",walk;bike,1,0,,
East 7th Street,1125,521443955,820,657,1,9.82,1,40,1000,residential,6,"LINESTRING (-111.9401735 33.4231999, -111.9400680 33.4231956)",walk;bike,1,0,,
East 7th Street,1126,521443955,657,820,1,9.82,1,40,1000,residential,6,"LINESTRING (-111.9400680 33.4231956, -111.9401735 33.4231999)",walk;bike,1,0,,
South Packard Drive,1127,524036967,71,490,1,12.94,1,56,800,unclassified,15,"LINESTRING (-111.9293060 33.4286668, -111.9293050 33.4287835)",walk;bike,1,0,,
South Packard Drive,1128,524036967,490,71,1,12.94,1,56,800,unclassified,15,"LINESTRING (-111.9293050 33.4287835, -111.9293060 33.4286668)",walk;bike,1,0,,
South Rural Road,1129,528165155,753,775,1,277.79,3,56,1800,primary,3,"LINESTRING (-111.9263688 33.4275117, -111.9263790 33.4250061)",walk;bike,0,0,,
South Rural Road,1130,528165156,474,752,1,90.31,3,56,1800,primary,3,"LINESTRING (-111.9262149 33.4275095, -111.9262129 33.4280488, -111.9262833 33.4283177)",walk;bike,0,0,,
East Apache Boulevard,1131,531950082,628,568,1,90.69,2,80,1800,primary,3,"LINESTRING (-111.9399489 33.4167178, -111.9399330 33.4166760, -111.9398976 33.4165555, -111.9398690 33.4164661, -111.9398274 33.4163473, -111.9397721 33.4162377, -111.9396600 33.4160471, -111.9396045 33.4159562)",walk;bike,0,0,,
East Rio Salado Parkway,1132,531955796,490,821,1,16.36,2,56,1600,secondary,4,"LINESTRING (-111.9293050 33.4287835, -111.9294810 33.4287847)",walk;bike,0,0,,
East Rio Salado Parkway,1133,531955796,821,822,1,28.68,2,56,1600,secondary,4,"LINESTRING (-111.9294810 33.4287847, -111.9297890 33.4288004)",walk;bike,0,0,,
East Rio Salado Parkway,1134,531955797,596,823,1,15.58,2,56,1600,secondary,4,"LINESTRING (-111.9312442 33.4291492, -111.9313991 33.4292029)",walk;bike,0,0,,
East Rio Salado Parkway,1135,531955797,823,824,1,81.74,2,56,1600,secondary,4,"LINESTRING (-111.9313991 33.4292029, -111.9317979 33.4293407, -111.9318783 33.4293646, -111.9319446 33.4293839, -111.9320042 33.4293979, -111.9320879 33.4294132, -111.9321548 33.4294219, -111.9322313 33.4294306)",walk;bike,0,0,,
East Rio Salado Parkway,1136,531955800,735,825,1,73.27,4,56,1600,secondary,4,"LINESTRING (-111.9322183 33.4292329, -111.9321067 33.4292185, -111.9319730 33.4291963, -111.9318200 33.4291633, -111.9316808 33.4291318, -111.9315382 33.4290944, -111.9314564 33.4290685)",walk;bike,0,0,,
East Rio Salado Parkway,1137,531955800,825,595,1,15.55,4,56,1600,secondary,4,"LINESTRING (-111.9314564 33.4290685, -111.9313007 33.4290172)",walk;bike,0,0,,
East Rio Salado Parkway,1138,531955801,826,724,1,50.77,3,56,1600,secondary,4,"LINESTRING (-111.9326974 33.4294413, -111.9331142 33.4294398, -111.9332433 33.4294457)",walk;bike,0,0,,
East Rio Salado Parkway,1139,531955802,730,734,1,95.5,2,56,1600,secondary,4,"LINESTRING (-111.9357290 33.4305995, -111.9360173 33.4306607, -111.9362634 33.4306890, -111.9365807 33.4307001, -111.9367443 33.4306915)",walk;bike,0,0,,
East Rio Salado Parkway,1140,531955803,827,828,1,72.14,3,56,1600,secondary,4,"LINESTRING (-111.9381867 33.4300134, -111.9380508 33.4300944, -111.9376678 33.4303063, -111.9375344 33.4303646)",walk;bike,0,0,,
East Rio Salado Parkway,1141,531955803,828,148,1,11.93,3,56,1600,secondary,4,"LINESTRING (-111.9375344 33.4303646, -111.9374150 33.4304040)",walk;bike,0,0,,
East Rio Salado Parkway,1142,531955804,829,830,1,58.17,2,56,1600,secondary,4,"LINESTRING (-111.9398235 33.4295881, -111.9392008 33.4296400)",walk;bike,0,0,,
East Rio Salado Parkway,1143,531955804,830,831,1,39.99,2,56,1600,secondary,4,"LINESTRING (-111.9392008 33.4296400, -111.9390802 33.4296518, -111.9388274 33.4296956, -111.9387779 33.4297044)",walk;bike,0,0,,
East Rio Salado Parkway,1144,532207269,832,493,1,90.47,3,56,1600,secondary,4,"LINESTRING (-111.9343207 33.4298487, -111.9349297 33.4302450, -111.9350939 33.4303441)",walk;bike,0,0,,
East Rio Salado Parkway,1145,532207270,498,832,1,39.22,2,56,1600,secondary,4,"LINESTRING (-111.9339780 33.4296433, -111.9341044 33.4297076, -111.9343207 33.4298487)",walk;bike,0,0,,
East Rio Salado Parkway,1146,532207271,711,833,1,17.95,4,56,1600,secondary,4,"LINESTRING (-111.9305333 33.4289205, -111.9306629 33.4289502, -111.9307178 33.4289677)",walk;bike,0,0,,
East Rio Salado Parkway,1147,532207271,833,834,1,41.1,4,56,1600,secondary,4,"LINESTRING (-111.9307178 33.4289677, -111.9311266 33.4291088)",walk;bike,0,0,,
East Rio Salado Parkway,1148,532207271,834,596,1,11.81,4,56,1600,secondary,4,"LINESTRING (-111.9311266 33.4291088, -111.9312442 33.4291492)",walk;bike,0,0,,
South Rural Road,1149,533371299,485,482,1,55.85,3,56,1800,primary,3,"LINESTRING (-111.9262331 33.4228357, -111.9262287 33.4233394)",walk;bike,0,0,,
South Rural Road,1150,533371300,482,790,1,46.69,3,56,1800,primary,3,"LINESTRING (-111.9262287 33.4233394, -111.9262251 33.4237605)",walk;bike,0,0,,
South Rural Road,1151,533371300,790,764,1,48.75,3,56,1800,primary,3,"LINESTRING (-111.9262251 33.4237605, -111.9262248 33.4242002)",walk;bike,0,0,,
East Apache Boulevard,1152,533371302,835,836,1,13.51,3,56,1800,primary,3,"LINESTRING (-111.9271067 33.4146890, -111.9269614 33.4146908)",walk;bike,0,0,,
East Apache Boulevard,1153,533371302,836,612,1,19.84,3,56,1800,primary,3,"LINESTRING (-111.9269614 33.4146908, -111.9267480 33.4146920)",walk;bike,0,0,,
East Apache Boulevard,1154,533371303,626,837,1,149.17,2,56,1800,primary,3,"LINESTRING (-111.9273946 33.4148143, -111.9285674 33.4148071, -111.9289989 33.4148027)",walk;bike,0,0,,
East Apache Boulevard,1155,533371303,837,818,1,13.77,2,56,1800,primary,3,"LINESTRING (-111.9289989 33.4148027, -111.9291470 33.4148012)",walk;bike,0,0,,
East University Drive,1156,533573776,425,838,1,8.68,2,60,1600,secondary,4,"LINESTRING (-111.9399323 33.4219356, -111.9398538 33.4218932)",walk;bike,0,0,,
East University Drive,1157,533573776,838,839,1,77.58,2,60,1600,secondary,4,"LINESTRING (-111.9398538 33.4218932, -111.9393175 33.4218971, -111.9390193 33.4218977)",walk;bike,0,0,,
East University Drive,1158,533573776,839,840,1,72.69,2,60,1600,secondary,4,"LINESTRING (-111.9390193 33.4218977, -111.9382374 33.4218981)",walk;bike,0,0,,
East University Drive,1159,533573776,840,93,1,8.07,2,60,1600,secondary,4,"LINESTRING (-111.9382374 33.4218981, -111.9381506 33.4218987)",walk;bike,0,0,,
South Myrtle Avenue,1160,533573777,841,93,1,9.85,1,30,1000,residential,6,"LINESTRING (-111.9381496 33.4219875, -111.9381506 33.4218987)",walk;bike,1,0,,
South Myrtle Avenue,1161,533573777,93,841,1,9.85,1,30,1000,residential,6,"LINESTRING (-111.9381506 33.4218987, -111.9381496 33.4219875)",walk;bike,1,0,,
South Myrtle Avenue,1162,533573778,135,842,1,12.35,1,30,1000,residential,6,"LINESTRING (-111.9381685 33.4231955, -111.9381576 33.4230845)",walk;bike,1,0,,
South Myrtle Avenue,1163,533573778,842,135,1,12.35,1,30,1000,residential,6,"LINESTRING (-111.9381576 33.4230845, -111.9381685 33.4231955)",walk;bike,1,0,,
South Myrtle Avenue,1164,533573778,842,843,1,55.19,1,30,1000,residential,6,"LINESTRING (-111.9381576 33.4230845, -111.9381521 33.4225867)",walk;bike,1,0,,
South Myrtle Avenue,1165,533573778,843,842,1,55.19,1,30,1000,residential,6,"LINESTRING (-111.9381521 33.4225867, -111.9381576 33.4230845)",walk;bike,1,0,,
South Myrtle Avenue,1166,533573778,843,844,1,58.55,1,30,1000,residential,6,"LINESTRING (-111.9381521 33.4225867, -111.9381483 33.4220586)",walk;bike,1,0,,
South Myrtle Avenue,1167,533573778,844,843,1,58.55,1,30,1000,residential,6,"LINESTRING (-111.9381483 33.4220586, -111.9381521 33.4225867)",walk;bike,1,0,,
South Myrtle Avenue,1168,533573778,844,841,1,7.88,1,30,1000,residential,6,"LINESTRING (-111.9381483 33.4220586, -111.9381496 33.4219875)",walk;bike,1,0,,
South Myrtle Avenue,1169,533573778,841,844,1,7.88,1,30,1000,residential,6,"LINESTRING (-111.9381496 33.4219875, -111.9381483 33.4220586)",walk;bike,1,0,,
East University Drive,1170,533573779,841,845,1,8.43,2,56,1600,secondary,4,"LINESTRING (-111.9381496 33.4219875, -111.9382403 33.4219887)",walk;bike,0,0,,
East University Drive,1171,533573779,845,846,1,62.62,2,56,1600,secondary,4,"LINESTRING (-111.9382403 33.4219887, -111.9389138 33.4219837)",walk;bike,0,0,,
East University Drive,1172,533573779,846,701,1,9.72,2,56,1600,secondary,4,"LINESTRING (-111.9389138 33.4219837, -111.9389328 33.4219836, -111.9390184 33.4219833)",walk;bike,0,0,,
South Mill Avenue,1173,533573780,847,848,1,8.44,3,48,1800,primary,3,"LINESTRING (-111.9400548 33.4204918, -111.9400517 33.4204157)",walk;bike,0,0,,
South Mill Avenue,1174,533573780,848,849,1,17.1,3,48,1800,primary,3,"LINESTRING (-111.9400517 33.4204157, -111.9400497 33.4202615)",walk;bike,0,0,,
South Mill Avenue,1175,533573780,849,645,1,91.44,3,48,1800,primary,3,"LINESTRING (-111.9400497 33.4202615, -111.9400398 33.4194368)",walk;bike,0,0,,
East University Drive,1176,533573781,425,27,1,14.27,3,56,1600,secondary,4,"LINESTRING (-111.9399323 33.4219356, -111.9399444 33.4219358, -111.9400858 33.4219347)",walk;bike,1,0,,
East University Drive,1177,533573781,27,425,1,14.27,3,56,1600,secondary,4,"LINESTRING (-111.9400858 33.4219347, -111.9399444 33.4219358, -111.9399323 33.4219356)",walk;bike,1,0,,
East University Drive,1178,533573787,693,850,1,103.36,2,56,1600,secondary,4,"LINESTRING (-111.9295985 33.4220148, -111.9297409 33.4220518, -111.9307035 33.4220425)",walk;bike,0,0,,
East University Drive,1179,533573787,850,521,1,5.44,2,56,1600,secondary,4,"LINESTRING (-111.9307035 33.4220425, -111.9307620 33.4220419)",walk;bike,0,0,,
South College Avenue,1180,533573788,240,851,1,27.88,2,24,1200,tertiary,5,"LINESTRING (-111.9349577 33.4150723, -111.9349563 33.4148208)",walk;bike,0,0,,
South College Avenue,1181,533573788,851,582,1,7.53,2,24,1200,tertiary,5,"LINESTRING (-111.9349563 33.4148208, -111.9349590 33.4147529)",walk;bike,0,0,,
East Apache Boulevard,1182,533573789,621,852,1,10.93,2,56,1800,primary,3,"LINESTRING (-111.9349550 33.4146147, -111.9348375 33.4146181)",walk;bike,0,0,,
East Apache Boulevard,1183,533573789,852,853,1,95.17,2,56,1800,primary,3,"LINESTRING (-111.9348375 33.4146181, -111.9346669 33.4146211, -111.9342960 33.4146294, -111.9338144 33.4146435)",walk;bike,0,0,,
East Apache Boulevard,1184,533573789,853,854,1,8.54,2,56,1800,primary,3,"LINESTRING (-111.9338144 33.4146435, -111.9337225 33.4146441)",walk;bike,0,0,,
East Apache Boulevard,1185,533573789,854,605,1,18.78,2,56,1800,primary,3,"LINESTRING (-111.9337225 33.4146441, -111.9335205 33.4146455)",walk;bike,0,0,,
South College Avenue,1186,533573790,582,621,1,15.33,1,40,1200,tertiary,5,"LINESTRING (-111.9349590 33.4147529, -111.9349581 33.4147255, -111.9349569 33.4146882, -111.9349550 33.4146577, -111.9349550 33.4146147)",walk;bike,1,0,,
South College Avenue,1187,533573790,621,582,1,15.33,1,40,1200,tertiary,5,"LINESTRING (-111.9349550 33.4146147, -111.9349550 33.4146577, -111.9349569 33.4146882, -111.9349581 33.4147255, -111.9349590 33.4147529)",walk;bike,1,0,,
South College Avenue,1188,536925045,621,855,1,5.77,1,40,1200,tertiary,5,"LINESTRING (-111.9349550 33.4146147, -111.9349540 33.4145627)",walk;bike,1,0,,
South College Avenue,1189,536925045,855,621,1,5.77,2,40,1200,tertiary,5,"LINESTRING (-111.9349540 33.4145627, -111.9349550 33.4146147)",walk;bike,1,0,,
South College Avenue,1190,536925045,855,856,1,18.04,1,40,1200,tertiary,5,"LINESTRING (-111.9349540 33.4145627, -111.9349509 33.4144000)",walk;bike,1,0,,
South College Avenue,1191,536925045,856,855,1,18.04,2,40,1200,tertiary,5,"LINESTRING (-111.9349509 33.4144000, -111.9349540 33.4145627)",walk;bike,1,0,,
South College Avenue,1192,536925046,589,240,1,48.11,2,24,1200,tertiary,5,"LINESTRING (-111.9349567 33.4155062, -111.9349577 33.4150723)",walk;bike,0,0,,
South Terrace Road,1193,537091885,857,858,1,5.38,2,40,1200,tertiary,5,"LINESTRING (-111.9261000 33.4201376, -111.9261112 33.4201470, -111.9261426 33.4201705)",walk;bike,0,0,,
South Terrace Road,1194,537091885,858,463,1,18.19,2,40,1200,tertiary,5,"LINESTRING (-111.9261426 33.4201705, -111.9261775 33.4201966, -111.9262128 33.4202223, -111.9262529 33.4202470, -111.9262980 33.4202694)",walk;bike,0,0,,
South McAllister Avenue,1195,537091886,604,204,1,13.37,1,40,1200,tertiary,5,"LINESTRING (-111.9306617 33.4147862, -111.9306615 33.4147625, -111.9306653 33.4146996, -111.9306650 33.4146657)",walk;bike,1,0,,
South McAllister Avenue,1196,537091886,204,604,1,13.37,1,40,1200,tertiary,5,"LINESTRING (-111.9306650 33.4146657, -111.9306653 33.4146996, -111.9306615 33.4147625, -111.9306617 33.4147862)",walk;bike,1,0,,
South McAllister Avenue,1197,537091887,604,859,1,10.69,2,40,1200,tertiary,5,"LINESTRING (-111.9306617 33.4147862, -111.9306135 33.4148737)",walk;bike,0,0,,
South McAllister Avenue,1198,537091887,859,860,1,43.36,2,40,1200,tertiary,5,"LINESTRING (-111.9306135 33.4148737, -111.9306049 33.4150435, -111.9305912 33.4151961, -111.9305745 33.4152628)",walk;bike,0,0,,
South McAllister Avenue,1199,537091888,860,861,1,57.18,1,40,1200,tertiary,5,"LINESTRING (-111.9305745 33.4152628, -111.9305319 33.4153831, -111.9304791 33.4154969, -111.9304001 33.4156225, -111.9303114 33.4157244)",walk;bike,0,0,,
South McAllister Avenue,1200,537091888,861,862,1,16.27,1,40,1200,tertiary,5,"LINESTRING (-111.9303114 33.4157244, -111.9301943 33.4158335)",walk;bike,0,0,,
South McAllister Avenue,1201,537091888,862,863,1,5.17,1,40,1200,tertiary,5,"LINESTRING (-111.9301943 33.4158335, -111.9301574 33.4158684)",walk;bike,0,0,,
South McAllister Avenue,1202,537091888,863,864,1,7.04,1,40,1200,tertiary,5,"LINESTRING (-111.9301574 33.4158684, -111.9301100 33.4159179)",walk;bike,0,0,,
South McAllister Avenue,1203,537091888,864,56,1,103.54,1,40,1200,tertiary,5,"LINESTRING (-111.9301100 33.4159179, -111.9294542 33.4165531, -111.9294120 33.4166399)",walk;bike,0,0,,
South McAllister Avenue,1204,537091889,200,865,1,10.21,1,40,1200,tertiary,5,"LINESTRING (-111.9288536 33.4184375, -111.9288542 33.4183454)",walk;bike,1,0,,
South McAllister Avenue,1205,537091889,865,200,1,10.21,2,40,1200,tertiary,5,"LINESTRING (-111.9288542 33.4183454, -111.9288536 33.4184375)",walk;bike,1,0,,
South McAllister Avenue,1206,537091889,865,54,1,32.26,1,40,1200,tertiary,5,"LINESTRING (-111.9288542 33.4183454, -111.9288523 33.4180544)",walk;bike,1,0,,
South McAllister Avenue,1207,537091889,54,865,1,32.26,2,40,1200,tertiary,5,"LINESTRING (-111.9288523 33.4180544, -111.9288542 33.4183454)",walk;bike,1,0,,
South McAllister Avenue,1208,537091890,866,867,1,7.91,1,40,1200,tertiary,5,"LINESTRING (-111.9288801 33.4195869, -111.9288784 33.4195156)",walk;bike,1,0,,
South McAllister Avenue,1209,537091890,867,866,1,7.91,1,40,1200,tertiary,5,"LINESTRING (-111.9288784 33.4195156, -111.9288801 33.4195869)",walk;bike,1,0,,
South McAllister Avenue,1210,537091890,867,868,1,12.83,1,40,1200,tertiary,5,"LINESTRING (-111.9288784 33.4195156, -111.9288758 33.4193999)",walk;bike,1,0,,
South McAllister Avenue,1211,537091890,868,867,1,12.83,1,40,1200,tertiary,5,"LINESTRING (-111.9288758 33.4193999, -111.9288784 33.4195156)",walk;bike,1,0,,
